date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:27:52	1011/1011	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202013%2004:25:07%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/icon_bin.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/icon_bin.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:52	1742/1742	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202013%2004:25:07%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/icon_distro.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/icon_distro.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:52	442/442	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202013%2004:25:08%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/icon_stats.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/icon_stats.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:52	1693/1693	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202013%2016:07:19%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/icon_euro.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/icon_euro.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:53	3074/3074	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202013%2004:25:08%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/icon_options.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/icon_options.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:53	5427/5427	URF---	200	added ('OK%20(cached)')	image/png		http://cdn1.aptoide.com/includes/themes/default/images/uploaddrop_mouseover.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/uploaddrop_mouseover.png	(from http://cdn1.aptoide.com/includes/themes/default/css/style.css?timestamp=20130901)
17:27:53	447/447	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202013%2016:27:53%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/icon_expand.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/icon_expand.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:53	922/922	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/icon_help.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/icon_help.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:53	10567/10567	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2007:29:12%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/tlm_screen.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/tlm_screen.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:54	11622/11622	URF---	200	added ('OK%20(cached)')	image/png		http://cdn1.aptoide.com/includes/themes/default/images/customize_repo.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/customize_repo.png	(from http://cdn1.aptoide.com/includes/themes/default/css/style.css?timestamp=20130901)
17:27:54	2565/2565	URF---	200	added ('OK%20(cached)')	image/png		http://cdn1.aptoide.com/includes/themes/default/images/twitter-follow_me-a.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/twitter-follow_me-a.png	(from http://cdn1.aptoide.com/includes/themes/default/css/style.css?timestamp=20130901)
17:27:54	15287/15287	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2018:41:56%20GMT	http://cdn1.aptoide.com/includes/js/fancybox/fancybox.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/js/fancybox/fancybox.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:54	1027/1027	URF---	200	added ('OK%20(cached)')	image/png		http://cdn1.aptoide.com/includes/themes/default/images/like.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/like.png	(from http://cdn1.aptoide.com/includes/themes/default/css/style.css?timestamp=20130901)
17:27:54	2632/2632	URF---	200	added ('OK%20(cached)')	image/png		http://cdn1.aptoide.com/includes/themes/default/images/twitter-follow_me-a-mouseover.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/twitter-follow_me-a-mouseover.png	(from http://cdn1.aptoide.com/includes/themes/default/css/style.css?timestamp=20130901)
17:27:54	43/43	---M--	200	added ('OK')	image/gif	date:Mon,%2002%20Sep%202013%2000:50:28%20GMT	http://cdn1.aptoide.com/includes/js/fancybox/blank.gif	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/js/fancybox/blank.gif	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:54	203/203	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2020:07:25%20GMT	http://cdn1.aptoide.com/includes/js/fancybox/fancybox-x.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/js/fancybox/fancybox-x.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:54	176/176	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2017:29:19%20GMT	http://cdn1.aptoide.com/includes/js/fancybox/fancybox-y.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/js/fancybox/fancybox-y.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:55	70/70	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202013%2016:27:54%20GMT	http://cdn1.aptoide.com/includes/js/fancybox/fancy_title_over.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/js/fancybox/fancy_title_over.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:55	889/889	URF---	200	added ('OK%20(cached)')	image/png		http://cdn1.aptoide.com/includes/themes/default/images/quote_top.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/quote_top.png	(from http://cdn1.aptoide.com/includes/themes/default/css/style.css?timestamp=20130901)
17:27:55	167/167	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Sep%202013%2016:27:55%20GMT	http://cdn1.aptoide.com/includes/js/fancybox/fancybox/fancy_close.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/js/fancybox/fancybox/fancy_close.80.delayed	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:55	1858/1858	URF---	200	added ('OK%20(cached)')	image/png		http://cdn1.aptoide.com/includes/themes/default/images/titulo_azul.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/titulo_azul.png	(from http://cdn1.aptoide.com/includes/themes/default/css/style.css?timestamp=20130901)
